UNT_NAM	UNT_ADD	UNT_TEL	UNT_ID	UNT_ID_TYP	UNT_LVL	ADR_PRV	ADR_CTY	ADR_DST	PRD_TYP	DTA_SRC	CRE_DTE	BBK_NBR	ACT_IND	PRS_INF
深圳市德昌智能投资发展有限公司	 	 	 	 	BLK	 	深圳	 	?	BLKS	2020/7/17	755	Y	洗钱
中国古德国际集团有限公司	 	 	 	 	BLK	 	?	 	?	BLKS	2020/10/27	276	Y	洗钱
宜信卓越财富投资管理（北京）有限公司上海分公司	 	 	 	 	BLK	 	上海	 	?	BLKS	2020/10/27	121	Y	洗钱
RICE SHIPPING LINES CO.,LIMITED	 	 	 	 	BLK	 	?	 	?	BLKS	2020/10/27	221	Y	洗钱
广州市瑞得通贸易有限公司	 	 	 	 	BLK	 	广州	 	?	BLKS	2020/7/17	120	Y	洗钱
上海雪兆投资管理中心（有限合伙）	 	 	 	 	BLK	 	上海	 	?	BLKS	2020/7/17	121	Y	洗钱
江西彩蜓轩服饰有限公司	 	 	 	 	BLK	 	南昌	 	?	BLKS	2020/7/17	791	Y	洗钱
宜信普诚信用管理（北京）有限公司上海分公司	 	 	 	 	BLK	 	上海	 	?	BLKS	2020/10/27	121	Y	洗钱
成都享好彩贸易有限公司	?	?	?	?	BLK	四川	成都	?	DF	BLKM	2019/5/14	128	Y	民间借贷
香港朝野科技有限公司	 	 	 	 	BLK	 	?	 	?	BLKS	2020/7/17	257	Y	洗钱
丹东市旺兴贸易有限公司	 	 	 	 	BLK	 	丹东	 	?	BLKS	2020/10/27	415	Y	洗钱
宜信普惠信息咨询（北京）有限公司常州第五分公司	 	 	 	 	BLK	 	常州	 	?	BLKS	2020/7/17	519	Y	洗钱
沈阳市安青云建材经销处	 	 	 	 	BLK	 	沈阳	 	?	BLKS	2020/7/17	124	Y	洗钱
成都弧光信息技术有限公司	 	 	 	 	BLK	 	成都	 	?	BLKS	2020/7/17	128	Y	洗钱
沈阳伟达庆祥建筑材料有限公司	 	 	 	 	BLK	 	沈阳	 	?	BLKS	2020/7/17	124	Y	洗钱
大连宇联船务代理有限公司	 	 	 	 	BLK	 	大连	 	?	BLKS	2020/7/17	411	Y	洗钱
深圳市闪云信息技术有限公司	 	 	 	 	BLK	 	深圳	 	VIP	BLKS	2020/10/27	755	Y	洗钱
六安葡金投资管理有限公司	 	 	 	 	BLK	 	六安	 	?	BLKS	2020/7/17	564	Y	洗钱
领航奇迹(北京)管理咨询有限公司	 	 	 	 	BLK	 	北京通州	 	?	BLKS	2020/7/17	110	Y	洗钱
宜信普惠信息咨询（北京）有限公司烟台第二分公司	 	 	 	 	BLK	 	?	 	?	BLKS	2020/7/17	535	Y	洗钱
人大人空间（北京）餐饮管理有限公司	 	 	 	 	BLK	 	北京	 	?	BLKS	2020/10/27	110	Y	洗钱
酒圣科技股份有限公司	 	 	 	 	BLK	 	重庆	 	?	BLKS	2020/7/17	123	Y	洗钱
北京丰和顺发商贸有限公司	 	 	 	 	BLK	 	北京	 	?	BLKS	2020/10/27	110	Y	洗钱
灏远泊航实业有限公司	 	 	 	 	BLK	 	?	 	?	BLKS	2020/7/17	211	Y	洗钱
SUCCESS STAND LIMITED	 	 	 	 	BLK	 	?	 	?	BLKS	2020/10/27	257	Y	洗钱
JINJIANG JIAXING GROUP CO., LIMITED	 	 	 	 	BLK	 	?	 	?	BLKS	2020/10/27	295	Y	洗钱
福建好望角出入境咨询服务有限公司	 	 	 	 	BLK	 	福州	 	?	BLKS	2020/7/17	591	Y	洗钱
湖北凯鑫网络科技有限公司	 	 	 	 	BLK	 	襄阳	 	?	BLKS	2020/7/17	710	Y	洗钱
宜信普惠信息咨询(北京)有限公司郑州第二分公司	 	 	 	 	BLK	 	郑州	 	?	BLKS	2020/7/17	371	Y	洗钱
宜信普惠信息咨询（北京）有限公司青岛市北区分公司	 	 	 	 	BLK	 	青岛	 	?	BLKS	2020/7/17	532	Y	洗钱
漳州市湖景贸易有限公司	 	 	 	 	BLK	 	漳州	 	?	BLKS	2020/7/17	596	Y	洗钱
江苏苏河实业发展有限公司	 	 	 	 	BLK	 	南京	 	?	BLKS	2020/10/27	125	Y	洗钱
莆田市聚合玛网络科技有限公司	 	 	 	 	BLK	 	莆田	 	?	BLKS	2020/10/27	594	Y	洗钱
沈阳星洲国际贸易发展有限公司	 	 	 	 	BLK	 	沈阳	 	?	BLKS	2020/7/17	124	Y	洗钱
北京创昆信息咨询有限公司大连分公司	 	 	 	 	BLK	 	大连	 	?	BLKS	2020/10/27	411	Y	洗钱
烽和有限公司	 	 	 	 	BLK	 	?	 	?	BLKS	2020/10/27	271	Y	洗钱
湖州庆耿贸易有限公司	 	 	 	 	BLK	 	湖州	 	?	BLKS	2020/7/17	572	Y	洗钱
广西南宁香开二度商贸有限公司	 	 	 	 	BLK	 	南宁	 	?	BLKS	2020/7/17	771	Y	洗钱
迪臣香港实业有限公司	 	 	 	 	BLK	 	?	 	?	BLKS	2020/7/17	215	Y	洗钱
青岛华鑫达电子商务有限公司	 	 	 	 	BLK	 	青岛	 	?	BLKS	2020/7/17	532	Y	洗钱
北京勇胜益佳商贸有限公司	 	 	 	 	BLK	 	北京通州	 	?	BLKS	2020/10/27	110	Y	洗钱
温州方捷资产管理有限公司	 	 	 	 	BLK	 	瑞安	 	?	BLKS	2020/7/17	587	Y	洗钱
伊朗ISATISS	 	 	 	 	BLK	 	佛山	 	?	BLKS	2020/7/17	757	Y	洗钱
上海沙首国际货运代理有限公司	 	 	 	 	BLK	 	上海	 	?	BLKS	2020/7/17	121	Y	洗钱
兰州梦楠珠宝有限公司	 	 	 	 	BLK	 	兰州	 	?	BLKS	2020/7/17	931	Y	洗钱
连云港九州装饰工程有限公司	 	 	 	 	BLK	 	连云港	 	?	BLKS	2020/10/27	518	Y	洗钱
西安华文赛建筑劳务有限公司	 	 	 	 	BLK	 	西安	 	?	BLKS	2020/7/17	129	Y	洗钱
深圳硕软技术有限公司	 	 	 	 	BLK	 	深圳	 	?	BLKS	2020/7/17	755	Y	洗钱
杭州喆昱科技有限公司	 	 	 	 	BLK	 	杭州	 	?	BLKS	2020/10/27	571	Y	洗钱
宜信普惠信息咨询（北京）有限公司西宁分公司	 	 	 	 	BLK	 	西宁	 	?	BLKS	2020/7/17	972	Y	洗钱
SUCCESS TARGET GROUP LTD.	 	 	 	 	BLK	 	?	 	?	BLKS	2020/7/17	215	Y	洗钱
青海豪桂建筑材料有限公司	 	 	 	 	BLK	 	西宁	 	?	BLKS	2020/7/17	972	Y	洗钱
深圳市吉胜发科技有限公司	 	 	 	 	BLK	 	深圳	 	?	BLKS	2020/7/17	755	Y	洗钱
昂泰贸易有限公司	 	 	 	 	BLK	 	?	 	?	BLKS	2020/7/17	277	Y	洗钱
阿联酋P.G.T有限公司广州代表处	 	 	 	 	BLK	 	广州	 	?	BLKS	2020/7/17	120	Y	洗钱
宁夏沪丰贵金属经营有限公司	 	 	 	 	BLK	 	银川	 	?	BLKS	2020/7/17	951	Y	洗钱
北京庆顺达商贸有限公司	 	 	 	 	BLK	 	北京	 	?	BLKS	2020/7/17	110	Y	洗钱
临沂市正齐服饰有限责任公司	 	 	 	 	BLK	 	临沂	 	?	BLKS	2020/7/17	539	Y	洗钱
宜信普惠信息咨询（北京）有限公司宁波第三分公司	 	 	 	 	BLK	 	宁波	 	?	BLKS	2020/7/17	574	Y	洗钱
GOLD EASE INTERNATIONAL LTD	 	 	 	 	BLK	 	?	 	?	BLKS	2020/7/17	211	Y	洗钱
重庆市聚察汽车贸易有限公司	 	 	 	 	BLK	 	重庆	 	?	BLKS	2020/7/17	123	Y	洗钱
厦门德锦盈贸易有限公司	 	 	 	 	BLK	 	厦门	 	?	BLKS	2020/7/17	592	Y	洗钱
长沙车贷乐金融信息服务有限公司	 	 	 	 	BLK	 	长沙	 	?	BLKS	2020/7/17	731	Y	洗钱
乾仓国际实业有限公司	 	 	 	 	BLK	 	?	 	?	BLKS	2020/7/17	215	Y	洗钱
宜信普惠信息咨询（北京）有限公司常州关河路分公司	 	 	 	 	BLK	 	常州	 	?	BLKS	2020/7/17	519	Y	洗钱
宇浩盛贸易香港有限公司	 	 	 	 	BLK	 	?	 	?	BLKS	2020/7/17	221	Y	洗钱
HM INTERNATIONAL TRADING CO.,LIMITED	 	 	 	 	BLK	 	?	 	?	BLKS	2020/7/17	255	Y	洗钱
宜信普惠信息咨询（北京）有限公司鞍山铁东分公司	 	 	 	 	BLK	 	鞍山	 	?	BLKS	2020/7/17	412	Y	洗钱
香港亚卓国际贸易有限公司	 	 	 	 	BLK	 	?	 	?	BLKS	2020/7/17	274	Y	洗钱
深圳市骏伦菲实业有限公司	 	 	 	 	BLK	 	深圳	 	?	BLKS	2020/7/17	755	Y	洗钱
北京欣辉华佳商贸有限公司	 	 	 	 	BLK	 	北京通州	 	?	BLKS	2020/10/27	110	Y	洗钱
三明市青婷贸易有限公司	 	 	 	 	BLK	 	三明	 	?	BLKS	2020/7/17	598	Y	洗钱
成都九瀛信息技术有限公司	 	 	 	 	BLK	 	成都	 	?	BLKS	2020/7/17	128	Y	洗钱
哈尔滨瑞骏科技有限公司	 	 	 	 	BLK	 	哈尔滨	 	?	BLKS	2020/7/17	451	Y	洗钱
大连嘉宏国际货运有限公司	 	 	 	 	BLK	 	大连	 	?	BLKS	2020/7/17	411	Y	洗钱
青岛购富乐网络技术有限公司	 	 	 	 	BLK	 	青岛	 	?	BLKS	2020/7/17	532	Y	洗钱
北京米勒伙伴国际运输代理有限公司重庆分公司	 	 	 	 	BLK	 	重庆	 	?	BLKS	2020/7/17	123	Y	洗钱
南京农拍档网络科技有限公司	 	 	 	 	BLK	 	南京	 	?	BLKS	2020/7/17	125	Y	洗钱
西安百川智尚商业管理有限公司	 	 	 	 	BLK	 	西安	 	?	BLKS	2020/7/17	129	Y	洗钱
宜信普惠信息咨询（北京）有限公司南宁第四分公司	 	 	 	 	BLK	 	南宁	 	?	BLKS	2020/7/17	771	Y	洗钱
国泰有限公司	 	 	 	 	BLK	 	?	 	?	BLKS	2020/10/27	221	Y	洗钱
余姚市舜奇电器有限公司	 	 	 	 	BLK	 	宁波	 	?	BLKS	2020/7/17	574	Y	洗钱
暖盈滋禧（北京）科技有限公司	 	 	 	 	BLK	 	北京通州	 	?	BLKS	2020/10/27	110	Y	洗钱
上海雷根保险经纪有限公司	?	?	?	?	BLK	?	上海	?	?	BLKM	2020/10/28		Y	工商非正常经营
甘肃托伦特信息技术有限公司	 	 	 	 	BLK	 	兰州	 	?	BLKS	2020/7/17	931	Y	洗钱
北京圣祥瑞光商贸有限公司	 	 	 	 	BLK	 	北京通州	 	?	BLKS	2020/10/27	110	Y	洗钱
普日自动化有限公司	 	 	 	 	BLK	 	?	 	?	BLKS	2020/7/17	291	Y	洗钱
北京厚正德商贸有限公司	 	 	 	 	BLK	 	北京通州	 	?	BLKS	2020/7/17	110	Y	洗钱
北京福盛全顺商贸有限公司	 	 	 	 	BLK	 	北京	 	?	BLKS	2020/7/17	110	Y	洗钱
ALBA	 	 	 	 	BLK	 	深圳	 	?	BLKS	2020/7/17	755	Y	洗钱
凯忠集团有限公司	 	 	 	 	BLK	 	?	 	?	BLKS	2020/7/17	287	Y	洗钱
沈阳东明馆餐饮有限公司	 	 	 	 	BLK	 	沈阳	 	?	BLKS	2020/7/17	124	Y	洗钱
北京食味源科贸有限公司	 	 	 	 	BLK	 	北京	 	?	BLKS	2020/7/17	110	Y	洗钱
深圳市鑫意锦源投资有限公司	 	 	 	 	BLK	 	深圳	 	?	BLKS	2020/7/17	755	Y	洗钱
宜信普惠信息咨询（北京）有限公司湖州分公司	 	 	 	 	BLK	 	湖州	 	?	BLKS	2020/7/17	572	Y	洗钱
北京富蓝华亿商贸有限公司	 	 	 	 	BLK	 	北京通州	 	?	BLKS	2020/7/17	110	Y	洗钱
上海云峰(集团)有限公司	?	?	?	?	BLK	?	上海	?	?	BLKM	2020/7/17	121	Y	失信被执行人
北京洪春双盛商贸有限公司	 	 	 	 	BLK	 	北京	 	?	BLKS	2020/7/17	110	Y	洗钱
深圳市康宁网络游戏股份有限公司	 	 	 	 	BLK	 	深圳	 	?	BLKS	2020/7/17	755	Y	洗钱
加拿大马泰克再生公司北京代表处	 	 	 	 	BLK	 	北京	 	?	BLKS	2020/7/17	110	Y	洗钱
江苏亿仓源网络营销策划有限公司	 	 	 	 	BLK	 	南通	 	?	BLKS	2020/7/17	513	Y	洗钱
宜信普惠信息咨询（北京）有限公司上海世纪大道分公司	 	 	 	 	BLK	 	上海	 	?	BLKS	2020/7/17	121	Y	洗钱
福州市鼓楼区洪山王水仙酒商行	 	 	 	 	BLK	 	福州	 	?	BLKS	2020/10/27	591	Y	洗钱
大力神铝业股份有限公司	?	?	?	?	BLK	?	镇江	?	DF	BLKS	2020/5/29	612	Y	3_对公红色预警
佳效贸易有限公司	 	 	 	 	BLK	 	?	 	?	BLKS	2020/7/17	215	Y	洗钱
慈溪市桥头镇梦洁塑料制品厂	 	 	 	 	BLK	 	?	 	?	BLKS	2020/7/17	106	Y	洗钱
宜信普惠信息咨询（北京）有限公司呼和浩特市第一分公司	 	 	 	 	BLK	 	呼和浩特	 	?	BLKS	2020/7/17	471	Y	洗钱
北京勇凯利装饰设计有限公司	 	 	 	 	BLK	 	北京通州	 	?	BLKS	2020/7/17	110	Y	洗钱
顺杰贸易有限公司	 	 	 	 	BLK	 	?	 	?	BLKS	2020/7/17	279	Y	洗钱
长春市公汇云科技有限公司	 	 	 	 	BLK	 	长春	 	?	BLKS	2020/7/17	431	Y	洗钱
三胞集团有限公司	?	?	?	?	BLK	?	南京	?	?	BLKM	2020/8/23		Y	失信被执行人
瑞丽贸易有限公司	 	 	 	 	BLK	 	?	 	?	BLKS	2020/10/27	241	Y	洗钱
晋江德来网络科技有限公司	 	 	 	 	BLK	 	泉州	 	?	BLKS	2020/7/17	595	Y	洗钱
宜信卓越财富投资管理（北京）有限公司长春分公司	 	 	 	 	BLK	 	长春	 	?	BLKS	2020/7/17	431	Y	洗钱
深圳福迈斯科技有限公司	 	 	 	 	BLK	 	深圳	 	?	BLKS	2020/7/17	755	Y	洗钱
北京天燕钢结构房屋有限公司	 	 	 	 	BLK	 	北京	 	?	BLKS	2020/7/17	110	Y	洗钱
深圳市安吉拉通力科技有限公司	 	 	 	 	BLK	 	深圳	 	?	BLKS	2020/7/17	755	Y	洗钱
人人百壹（北京）网络科技有限公司	 	 	 	 	BLK	 	北京	 	?	BLKS	2020/7/17	110	Y	洗钱
成都尚益信息技术有限公司	 	 	 	 	BLK	 	成都	 	?	BLKS	2020/7/17	128	Y	洗钱
越泰贸易有限公司	 	 	 	 	BLK	 	?	 	?	BLKS	2020/7/17	211	Y	洗钱
昆山美吉特灯都西洋灯饰商行	 	 	 	 	BLK	 	苏州	 	?	BLKS	2020/7/17	512	Y	洗钱
REGA GLOBAL NETWORK LIMITED	 	 	 	 	BLK	 	?	 	?	BLKS	2020/7/17	211	Y	洗钱
北京咕哩奇科技有限公司	 	 	 	 	BLK	 	北京	 	?	BLKS	2020/10/27	110	Y	洗钱
香港雷泽迪特进出口有限公司广州代表处	 	 	 	 	BLK	 	广州	 	?	BLKS	2020/7/17	120	Y	洗钱
北京伟盛鸣远科技有限公司	 	 	 	 	BLK	 	北京通州	 	?	BLKS	2020/10/27	110	Y	洗钱
北京正泰晟业商贸有限公司	 	 	 	 	BLK	 	北京通州	 	?	BLKS	2020/7/17	110	Y	洗钱
西安长安吉源医院有限公司	 	 	 	 	BLK	 	西安	 	?	BLKS	2020/7/17	129	Y	洗钱
新达航运有限公司	 	 	 	 	BLK	 	?	 	?	BLKS	2020/7/17	221	Y	洗钱
南昌吉乾文化传媒有限公司	 	 	 	 	BLK	 	南昌	 	?	BLKS	2020/7/17	791	Y	洗钱
沈阳市安青林建材经销处	 	 	 	 	BLK	 	沈阳	 	?	BLKS	2020/7/17	124	Y	洗钱
江苏鑫福嘉园健康产业有限公司	 	 	 	 	BLK	 	南京	 	?	BLKS	2020/7/17	125	Y	洗钱
广州佳品贸易有限公司	 	 	 	 	BLK	 	广州	 	?	BLKS	2020/7/17	120	Y	洗钱
北京劲峰优品信息技术有限公司	 	 	 	 	BLK	 	北京	 	?	BLKS	2020/7/17	110	Y	洗钱
重庆博克龙企业孵化器有限公司	 	 	 	 	BLK	 	重庆	 	?	BLKS	2020/7/17	123	Y	洗钱
领航食尚（北京）餐饮管理有限公司望京分公司	 	 	 	 	BLK	 	北京	 	?	BLKS	2020/10/27	110	Y	洗钱
宜信普惠信息咨询（北京）有限公司广州越秀分公司	 	 	 	 	BLK	 	广州	 	?	BLKS	2020/7/17	120	Y	洗钱
共青城翔实晟祥投资管理合伙企业（有限合伙）	 	 	 	 	BLK	 	北京	 	?	BLKS	2020/10/27	110	Y	洗钱
重庆允公教育科技有限公司	?	?	?	?	BLK	重庆	重庆	?	CMG	BLKM	2020/3/23	123	QZ	养公积金
厦门啸电菜商贸有限公司	 	 	 	 	BLK	 	厦门	 	?	BLKS	2020/7/17	592	Y	洗钱
湖南小驴车网络科技有限公司	 	 	 	 	BLK	 	娄底	 	?	BLKS	2020/7/17	738	Y	洗钱
北京尚金海晨信息咨询有限公司	 	 	 	 	BLK	 	北京	 	?	BLKS	2020/7/17	110	Y	洗钱
重庆博济企业孵化器有限公司	 	 	 	 	BLK	 	重庆	 	?	BLKS	2020/7/17	123	Y	洗钱
重庆磁芯蛮贸易有限公司	 	 	 	 	BLK	 	重庆	 	?	BLKS	2020/7/17	123	Y	洗钱
北京乐心斋网络科技有限公司	 	 	 	 	BLK	 	北京	 	?	BLKS	2020/7/17	110	Y	洗钱
新航海运有限公司	 	 	 	 	BLK	 	?	 	?	BLKS	2020/7/17	211	Y	洗钱
美介供应链管理（上海)有限公司	 	 	 	 	BLK	 	上海	 	?	BLKS	2020/10/27	121	Y	洗钱
北京百朗轩科技有限公司	 	 	 	 	BLK	 	北京通州	 	?	BLKS	2020/7/17	110	Y	洗钱
日照钢铁控股集团(香港)有限公司	 	 	 	 	BLK	 	?	 	?	BLKS	2020/7/17	238	Y	洗钱
天津泽居自费出国中介有限公司	 	 	 	 	BLK	 	北京	 	?	BLKS	2020/7/17	110	Y	洗钱
深圳市昌泽成长壹号企业（有限合伙）	 	 	 	 	BLK	 	前海	 	?	BLKS	2020/7/17	657	Y	洗钱
深圳市浩宇航空票务有限公司	?	?	?	?	BLK	广东	深圳	?	CMG	BLKM	2019/12/20	755	QZ	伪造公积金账户
北京睿合伟业商贸有限公司	 	 	 	 	BLK	 	北京	 	?	BLKS	2020/7/17	110	Y	洗钱
重庆如鱼得水通信技术有限公司	 	 	 	 	BLK	 	重庆	 	?	BLKS	2020/7/17	123	Y	洗钱
北京镜软科技有限公司	 	 	 	 	BLK	 	北京	 	?	BLKS	2020/10/27	110	Y	洗钱
厦门我想创兆股权投资合伙企业（有限合伙）	 	 	 	 	BLK	 	厦门	 	?	BLKS	2020/7/17	592	Y	洗钱
宏鑫进出口有限公司	 	 	 	 	BLK	 	?	 	?	BLKS	2020/7/17	279	Y	洗钱
望洲普惠投资管理有限公司大连第二分公司	 	 	 	 	BLK	 	大连	 	?	BLKS	2020/7/17	411	Y	洗钱
北京雅士博利商贸有限公司	 	 	 	 	BLK	 	北京通州	 	?	BLKS	2020/10/27	110	Y	洗钱
北京锦福美轩商贸有限公司	 	 	 	 	BLK	 	北京	 	?	BLKS	2020/7/17	110	Y	洗钱
上海和意国际贸易有限公司	 	 	 	 	BLK	 	上海	 	?	BLKS	2020/7/17	121	Y	洗钱
厦门水木清荷贸易有限公司	 	 	 	 	BLK	 	莆田	 	?	BLKS	2020/7/17	594	Y	洗钱
ABC METALLURGY LIMITED	 	 	 	 	BLK	 	?	 	?	BLKS	2020/7/17	211	Y	洗钱
北京鹏飞嘉鸿建筑工程有限公司	 	 	 	 	BLK	 	北京通州	 	?	BLKS	2020/7/17	110	Y	洗钱
深圳知崇文化传播有限公司	 	 	 	 	BLK	 	深圳	 	?	BLKS	2020/7/17	755	Y	洗钱
大连语禾创意广告设计有限公司	 	 	 	 	BLK	 	大连	 	?	BLKS	2020/10/27	411	Y	洗钱
北京圣商教育科技股份有限公司	 	 	 	 	BLK	 	北京	 	?	BLKS	2020/7/17	110	Y	洗钱
和君泽悦（青岛）企业管理咨询有限公司	?	?	?	?	BLK	山东	青岛	?	CMG	BLKM	2020/4/28	532	QZ	养公积金
池州万家商品交易集团有限公司	 	 	 	 	BLK	 	合肥	 	?	BLKS	2020/7/17	551	Y	洗钱
北京恒升巨达商贸有限公司	 	 	 	 	BLK	 	北京	 	?	BLKS	2020/7/17	110	Y	洗钱
武汉兆睿天成科技有限公司	 	 	 	 	BLK	 	武汉	 	?	BLKS	2020/7/17	127	Y	洗钱
重庆鑫辉祥医疗器械有限公司	?	?	?	?	BLK	重庆	重庆	?	CMG	BLKM	2019/9/2	123	QZ	养个税
HM GLOBAL GAMANY GMBH	 	 	 	 	BLK	 	上海	 	?	BLKS	2020/7/17	121	Y	洗钱
长沙园映文化传播有限公司	 	 	 	 	BLK	 	长沙	 	?	BLKS	2020/7/17	731	Y	洗钱
S.E.C.	 	 	 	 	BLK	 	?	 	?	BLKS	2020/7/17	200	Y	洗钱
兴业中国制造有限公司	 	 	 	 	BLK	 	?	 	?	BLKS	2020/7/17	211	Y	洗钱
金猴国际控股有限公司	 	 	 	 	BLK	 	烟台	 	?	BLKS	2020/7/17	631	Y	洗钱
辽宁靠谱不动产经纪有限公司	 	 	 	 	BLK	 	沈阳	 	?	BLKS	2020/7/17	124	Y	洗钱
乌兹别克中国贸易有限公司	 	 	 	 	BLK	 	?	 	?	BLKS	2020/7/17	294	Y	洗钱
中安汇鑫(广州)商贸有限公司	 	 	 	 	BLK	 	广州	 	?	BLKS	2020/7/17	120	Y	洗钱
北京欣吉盛安商贸有限公司	 	 	 	 	BLK	 	北京通州	 	?	BLKS	2020/10/27	110	Y	洗钱
深圳市华宝(集团)饲料有限公司	 	 	 	 	BLK	 	深圳	 	?	BLKS	2020/7/17	755	Y	洗钱
百利船舶贸易有限公司	 	 	 	 	BLK	 	?	 	?	BLKS	2020/7/17	211	Y	洗钱
佛山市华鸿铜管有限公司	?	?	?	?	BLK	?	佛山	?	DF	BLKS	2020/5/29	757	Y	3_对公红色预警
天津市隆生伟达进出口有限公司	 	 	 	 	BLK	 	滨海	 	?	BLKS	2020/7/17	122	Y	洗钱
北京启明思远文化有限公司	 	 	 	 	BLK	 	北京	 	?	BLKS	2020/10/27	110	Y	洗钱
东莞市诚峎科技有限公司	 	 	 	 	BLK	 	东莞	 	?	BLKS	2020/7/17	769	Y	洗钱
中创想实业发展有限公司	 	 	 	 	BLK	 	杭州	 	?	BLKS	2020/7/17	571	Y	洗钱
郑州公元酒业有限公司	 	 	 	 	BLK	 	郑州	 	?	BLKS	2020/7/17	371	Y	洗钱
启发贸易有限公司	 	 	 	 	BLK	 	?	 	?	BLKS	2020/7/17	271	Y	洗钱
北京艺硕商贸有限公司	 	 	 	 	BLK	 	北京	 	?	BLKS	2020/7/17	110	Y	洗钱
杭州巨新贸易有限公司	 	 	 	 	BLK	 	杭州	 	?	BLKS	2020/7/17	571	Y	洗钱
KKK	 	 	 	 	BLK	 	大连	 	?	BLKS	2020/7/17	411	Y	洗钱
北京瑞达美轩商贸有限公司	 	 	 	 	BLK	 	北京	 	?	BLKS	2020/7/17	110	Y	洗钱
永安市金百生贸易有限公司	 	 	 	 	BLK	 	三明	 	?	BLKS	2020/7/17	598	Y	洗钱
宜信普惠信息咨询（北京）有限公司南京分公司	 	 	 	 	BLK	 	南京	 	?	BLKS	2020/7/17	125	Y	洗钱
杭州创邮贸易有限公司	 	 	 	 	BLK	 	杭州	 	?	BLKS	2020/7/17	571	Y	洗钱
以太健康之声（深圳）有限公司	 	 	 	 	BLK	 	中山	 	?	BLKS	2020/7/17	760	Y	洗钱
长春市品兰德科技有限公司	 	 	 	 	BLK	 	长春	 	?	BLKS	2020/7/17	431	Y	洗钱
重庆百进广告传媒有限公司	?	?	?	?	BLK	重庆	重庆	?	CMG	BLKM	2019/9/2	123	QZ	养个税
广东响当当职业技能培训有限公司	?	?	?	?	BLK	广东	广州	?	CMG	BLKM	2019/9/2	120	QZ	养个税
杭州鼎聚景茂投资合伙企业(有限合伙)	 	 	 	 	BLK	 	杭州	 	?	BLKS	2020/7/17	571	Y	洗钱
青岛万泰晔商贸有限公司	?	?	?	?	BLK	山东	青岛	?	CMG	BLKM	2020/4/28	532	QZ	养公积金
北京兴中园商贸有限公司	 	 	 	 	BLK	 	北京	 	?	BLKS	2020/7/17	110	Y	洗钱
佛山市顺德区名山化工实业有限公司	 	 	 	 	BLK	 	?	 	?	BLKS	2020/7/17	106	Y	洗钱
青岛汝喜铭建筑设备有限公司	 	 	 	 	BLK	 	青岛	 	?	BLKS	2020/7/17	532	Y	洗钱
武汉等深线网络科技有限公司	 	 	 	 	BLK	 	武汉	 	?	BLKS	2020/7/17	127	Y	洗钱
海南丹红汽车销售有限公司	 	 	 	 	BLK	 	海口	 	?	BLKS	2020/10/27	898	Y	洗钱
天津市钢钢商贸有限公司	 	 	 	 	BLK	 	滨海	 	?	BLKS	2020/10/27	122	Y	洗钱
昆明领诺农业发展有限公司	 	 	 	 	BLK	 	昆明	 	?	BLKS	2020/7/17	871	Y	洗钱
北京昆腾四海科技有限公司	 	 	 	 	BLK	 	北京通州	 	?	BLKS	2020/7/17	110	Y	洗钱
广州帅熊宝企业管理合伙企业（有限合伙）	 	 	 	 	BLK	 	广州	 	?	BLKS	2020/7/17	120	Y	洗钱
河北昂龙文化传播有限公司	 	 	 	 	BLK	 	石家庄	 	?	BLKS	2020/7/17	311	Y	洗钱
大连日尚博商贸有限公司	 	 	 	 	BLK	 	大连	 	?	BLKS	2020/7/17	411	Y	洗钱
南京赛酷进出口贸易有限公司	 	 	 	 	BLK	 	南京	 	?	BLKS	2020/7/17	125	Y	洗钱
北京荣富元鑫商贸有限公司	 	 	 	 	BLK	 	北京	 	?	BLKS	2020/7/17	110	Y	洗钱
青岛佟石尚贸易有限公司	 	 	 	 	BLK	 	青岛	 	?	BLKS	2020/7/17	532	Y	洗钱
辽宁国泰电子商务有限公司	 	 	 	 	BLK	 	大连	 	?	BLKS	2020/7/17	411	Y	洗钱
永安市元瑞贸易有限公司	 	 	 	 	BLK	 	三明	 	?	BLKS	2020/7/17	598	Y	洗钱
吴江区震泽镇俊钦木行	 	 	 	 	BLK	 	苏州	 	?	BLKS	2020/10/27	512	Y	洗钱
恒升发展有限公司	 	 	 	 	BLK	 	?	 	?	BLKS	2020/7/17	274	Y	洗钱
北京天泽厚福商贸有限公司	 	 	 	 	BLK	 	北京通州	 	?	BLKS	2020/10/27	110	Y	洗钱
郑州时空隧道信息技术有限公司	?	?	?	?	BLK	?	武汉	?	?	BLKM	2020/7/17	127	Y	单位风险集中
宜信普惠信息咨询（北京）有限公司广州天河分公司	 	 	 	 	BLK	 	广州	 	?	BLKS	2020/7/17	120	Y	洗钱
北京五祥慈善基金会	 	 	 	 	BLK	 	北京	 	?	BLKS	2020/10/27	110	Y	洗钱
达旺实业有限公司	 	 	 	 	BLK	 	?	 	?	BLKS	2020/7/17	279	Y	洗钱
北京瑞昊天坤商贸有限公司	 	 	 	 	BLK	 	北京	 	?	BLKS	2020/7/17	110	Y	洗钱
西安市长安区吉云惠网络科技有限公司	 	 	 	 	BLK	 	西安	 	?	BLKS	2020/7/17	129	Y	洗钱
福建省泉州市群峰石业有限公司	 	 	 	 	BLK	 	?	 	?	BLKS	2020/7/17	295	Y	洗钱
北京富鑫瑞隆商贸有限公司	 	 	 	 	BLK	 	北京	 	?	BLKS	2020/7/17	110	Y	洗钱
